name,score,soft_score,char_count,wall_seconds,tok_per_sec,has_theorem,has_by,has_function,has_lean_keyword,has_lean_codeblock,lean_keyword_count,imports,unicode_nat,ends_with_keyword,output
and_comm,2,3,301,3.75,68.348,True,True,False,True,True,12,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem conjunction_commutative (P Q : Prop) : P ∧ Q ↔ Q ∧ P := by\n  constructor\n  · intro h\n    constructor\n    · exact h.2\n    · exact h.1\n  · intro h\n    constructor\n    · exact h.2\n    · exact h.1\n```
or_comm,1,3,275,3.9,65.568,True,True,False,True,True,12,0,False,False,```lean4\ntheorem disjunction_commutative (P Q : Prop) : P ∨ Q ↔ Q ∨ P := by\n  apply Iff.intro\n  · intro h\n    cases h with\n    | inl h => exact Or.inr h\n    | inr h => exact Or.inl h\n  · intro h\n    cases h with\n    | inl h => exact Or.inr h\n    | inr h => exact Or.inl h\n```
double_negation,0,2,164,2.47,103.65,False,True,False,True,True,4,2,False,False,```lean4\nimport Mathlib\nimport Aesop\ntheorem not_not_decidable {P : Prop} [Decidable P] : ¬¬P ↔ P := by\n  apply Decidable.em\n  <;> aesop\n  <;> aesop\n  <;> aesop\n```
demorgan_or,1,3,105,1.82,140.574,True,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem de_morgan_law : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by\n  exact not_or\n```
implication_chain,2,3,169,2.48,103.149,True,True,False,True,True,7,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem hypothetical_syllogism (P Q R : Prop) (h1 : P → Q) (h2 : Q → R) : P → R := by\n  intro h\n  apply h2\n  apply h1\n  exact h\n```
id_injective,0,3,148,1.8,141.846,False,True,True,True,True,6,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem identity_injective {α : Type*} : Function.Injective (fun x : α => x) := by\n  intro x y h\n  exact h\n```
comp_injective,0,2,235,3.25,78.799,False,True,False,True,True,7,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem comp_inj {X : Type*} (f : X → X) (g : X → X) (hf : Function.Injective f) (hg : Function.Injective g) :\n    Function.Injective (g ∘ f) := by\n  intro x y h\n  apply hf\n  apply hg\n  exact h\n```
group_mul_inv,0,2,104,1.72,149.04,False,True,False,True,True,4,1,False,False,```lean4\nimport Mathlib\n\nlemma mul_inv_self {G : Type*} [Group G] (a : G) : a * a⁻¹ = 1 := by\n  simp\n```
group_inv_inv,1,3,134,2.09,122.378,True,True,False,True,True,4,1,False,False,```lean4\nimport Mathlib\n\nvariable {G : Type*} [Group G]\n\ntheorem inverse_of_inverse (a : G) : (a⁻¹)⁻¹ = a := by\n  simp\n  <;> aesop\n```
ring_mul_zero,0,2,129,2.08,123.237,False,True,False,True,True,4,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\nlemma mul_zero (R : Type) [Ring R] (a : R) : a * 0 = 0 := by\n  rw [← zero_mul a]\n  simp\n```
ring_distrib,1,3,165,2.46,104.105,True,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\nvariable {R : Type*} [Ring R] (a b c : R)\n\ntheorem left_distributive_law : a * (b + c) = a * b + a * c := by\n  rw [mul_add]\n```
binomial_sq,1,1,46,0.87,293.037,False,False,False,True,True,1,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\nring\n```
diff_of_squares,1,2,176,2.8,91.495,False,True,False,True,True,2,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem algebra_6832 {x y : ℝ} : (x - y) * (x + y) = x^2 - y^2 := by\n  ring\n```
choose_zero,0,2,112,1.53,166.78,False,True,False,True,True,6,1,False,False,```lean4\nimport Mathlib\n\ntheorem Nat.choose_eq_one : Nat.choose n 0 = 1 := by\n  simp [Nat.choose_zero_right]\n```
gcd_comm,0,2,118,1.83,139.874,False,True,False,True,True,7,1,True,False,```lean4\nimport Mathlib\n\ntheorem Nat.gcd_comm (a b : ℕ) : Nat.gcd a b = Nat.gcd b a := by\n  exact Nat.gcd_comm a b\n```
gcd_self,1,3,179,2.43,105.242,True,True,False,True,True,5,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem gcd_self (n : ℕ) : Nat.gcd n n = n := by\n  rw [Nat.gcd_eq_left]\n  simp\n```
deriv_x_squared,1,3,157,2.33,109.899,True,True,True,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\nopen Real\n\ntheorem derivative_x_sq : deriv (fun x : ℝ => x^2) = fun x : ℝ => 2 * x := by\n  ext x\n  simp [deriv_pow]\n```
linarith_simple,2,3,121,2.03,126.219,True,True,False,True,True,2,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem prove_inequality (a b : ℝ) (h : a < b) : a + 1 < b + 1 := by\n  linarith\n```
