name,score,soft_score,char_count,wall_seconds,tok_per_sec,has_theorem,has_by,has_function,has_lean_keyword,has_lean_codeblock,lean_keyword_count,imports,unicode_nat,ends_with_keyword,output
zero_le,0,1,790,8.46,30.277,False,False,False,True,False,9,3,False,False,"For any natural number \( n \), we can show \( 0 \leq n \) directly using Lean's properties about natural numbers.\n\n```tactics\nimport Mathlib\nimport Lean4\ntheorem Nat { n } ():\n0 <= n :=\n  Rfl\n```\n\nThis proves \( 0 \leq n \) for any natural number \( n \).\n\nFor more information about natural numbers, see [Lean's introduction](https://leanprover.github.io/theorem) to the theorem of natural numbers. The theorem of natural numbers shows that \( 0 \leq n \) for any natural number \( n \).\n\nThe theorem of natural numbers shows that \( 0 \leq n \) for any natural number \( n \).\n\nSince\n```tactics\nn import\nMathlib\nimport\nNat { n } ():\n0 <= n := Rfl\n```\n\nThis is the theorem for \( 0 \leq n \) for any natural number \( n \).\n\nTherefore, \( 0 \leq n \) holds for any natural number \( n \)."
lt_succ_self,0,1,117,1.99,128.529,False,False,False,True,True,7,1,False,False,"```lean4\nimport Mathlib\n\ntheorem Nat.lt_succ : ∀ (n : Nat), n < n + 1\n  intro n\n  exact Nat.lt_succ_iff.mpr (rfl)\n```"
even_double,1,3,766,10.25,24.976,True,True,False,True,True,9,1,True,True,"Here is the Lean 4 code that proves that 2 * n is always even:\n\n```lean4\nimport Mathlib\n\ntheorem multiply_two_is_even (n : ℕ) : Even (2 * n) := by\n  simp [Even]\n  <;> try use n + n\n  <;> try tauto\n<;> simp [Even]\n  <;> try use n\n  <;> try tauto\n<;> simp [Even]\n  <;> try tauto\n<;> rfl\n```\n\nWait, I think I made a mistake here. Let me try again with a more straightforward approach.\n\nThe definition of Even is that there exists some k such that n = 2 * k. So if we want to show that 2 * n is even, we need to show that there exists some k such that 2 * n = 2 * k, which simplifies to n = k. So we can take k = n, hence One solution is to use the existence of k = n.\n\nSo here's the corrected version:\n\n```lean4\ntheorem multiply_two_is_even (n : ℕ) : Even (2 * n) := by"
succ_inj,1,3,358,5.84,43.829,True,True,False,True,True,12,4,False,False,```lean4\nimport Mathlib\nimport Mathlib.Data.Nat.Basic\nimport Mathlib.Logic.Function.Basic\nimport Mathlib.Logic.Basic\n\nopen Nat\n\ntheorem{N}↑x+1↑y→x:↑x+1↑y→x+1=↑y\nintro{}{eq}{eq}{eq}$\ntheorem succ_of_nat : Injective ((+) · 1) := by\n  intro x y hxy\n  simp at hxy ⊢\n  all_goals omega\n  all_goals tauto\n  all_goals norm_num\n  all_goals tauto\n  all_goals omega\n```
list_length,1,2,80,1.34,190.495,False,False,True,True,True,1,0,False,False,```lean\ndef length : List α → Nat\n  | [] => 0\n    | (_ :: t) => length t + 1\n```
list_append_length,1,3,145,1.72,148.916,True,True,False,True,True,3,1,False,False,```lean4\nimport Mathlib\n\nlemma list_concatenation_length (xs ys : List α) :\n    (xs ++ ys).length = xs.length + ys.length := by\n  exact sorry\n```
list_reverse_reverse,1,3,102,1.34,190.766,True,True,False,True,True,3,1,False,False,```lean\nimport Mathlib\n\ntheorem reverse_twice (xs : List α) : xs.reverse.reverse = xs := by\n  simp\n```
list_map_append,2,3,215,3.01,85.003,True,True,False,True,True,5,1,False,False,"```lean4\nimport Lean\n\nlemma List_map_append_distribute (f : α → β) (xs ys : List α) :\n    (xs ++ ys).map f = xs.map f ++ ys.map f :=\nby\n  induction ys <;> simp [*, List.map]\n  <;> try { split }\n  <;> try { rfl }\n```"
list_filter_def,1,2,311,4.26,60.028,False,False,True,True,False,1,0,False,False,```tactics\ndef filter (p : α → Bool) (xs : List α) : List α :=\n  match xs with\n  | [] => []\n  | h :: t => if p h then h :: filter p t else filter p t\n  if p h then h :: t\n  | h :: t => if p h then h :: filter p t else filter p t\n  if p h then h :: t\n  | h :: t => if p h then h :: filter p t else filter p t\n```
and_comm,0,2,161,2.5,102.444,False,True,False,True,True,10,1,False,False,"```lean4\nimport Mathlib\n\ntheorem.land : P ∧ Q ↔ Q ∧ P := by\n  apply Iff.intro\n  · intro h\n    exact ⟨h.right, h.left⟩\n  · intro h\n    exact ⟨h.right, h.left⟩\n```"
or_comm,0,2,207,2.74,93.525,False,True,False,True,True,9,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen Classical\ntheorem disjunction_comm {p q : Prop} : p ∨ q ↔ q ∨ p := by\n  apply Iff.intro\n  · intro h\n   cases h <; assumption\n  · intro h\n   cases h <; assumption\n```
double_negation,1,3,207,2.88,88.952,True,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem double_negation_equiv (P : Decidable P) : ¬¬P ↔ P := by\n  cases' (Classical.em P) with h h <;> aesop\nclassical case < . < $ $ $ $ $ $ $ P\n```lean4 is the output.
demorgan_or,2,3,591,10.14,25.249,True,True,False,True,True,17,10,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem deMorgan : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by\n  constructor\n  intro h  intro h'  cases h'  case intro hp hq → contradiction\n  case intro hp hq → contradiction\n  intro h h' push_neg at h ⊢\n  tauto\n```lean4\n```lean4\nimport Mathlib\nimport Aesop\n\ntheorem deMorgan : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by \n  aesop\n```lean4\nimport Mathlib\nimport Aesop\n\ntheorem deMorgan : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by \n  aesop\n```lean4\nimport Mathlib\nimport Aesop\n\ntheorem deMorgan : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by\n  tauto\n```lean4\nimport Mathlib\nimport Aesop\n\ntheorem deMorgan : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q :=
implication_chain,0,2,139,2.18,117.334,False,False,True,True,True,4,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nlemma Implication_trans {P Q R : Prop} (h1 : P → Q) (h2 : Q → R) :\n  P → R := fun hp => h2 (h1 hp)\n```
id_injective,0,3,757,9.95,25.726,False,True,True,True,True,20,5,False,False,"```lean4\nimport Mathlib\nimport Aesop\n\n-- Assume we need to show that the identity function is injective.\ndef id {α : Type} : α → α := fun x => x\n\ntheorem id_injective {α : Type} (f : α → α) (hf : f = id) :\n  Function.Injective f := by sorry\n\ntheorem id_injective' {α : Type} :\n  Function.Injective (id : α → α) := by sorry\n``` \n\nThe provided code has `sorry` in the definitions of `id` and `f`. The theorem is trivial.\nLet's try a more direct approach.\n```lean4\nimport Mathlib\nimport Aesop\n\ntheorem id_injective {α : Type} (f : α → α) (hf : f = id f) :\n  Function.Injective f := by\n  intro a1 a2 h\n  rw [h] at a1\n  exact a1\n``` \n\nWait, this definition doesn't seem right. Let's try again.\n```lean4\nimport Mathlib\n\ntheorem id_inj {α : Type} (f : α → α f = id"
comp_injective,0,3,389,5.35,47.806,False,True,True,True,True,6,1,False,False,"Sure, here is the Lean 4 formalization of the statement:\n\n```lean\nimport Mathlib\n\nvariable {X Y Z : Type*}\n\nlemma Injective.comp (f : X → Y) (g : Y → Z)\n    (hf : Function.Injective f) (hg : Function.Injective g) :\n    Function.Injective (fun x => g (f x)) := by\n  intro x y h\n  have h1 : f x = f y := hg (g (f x) = g (f y)) -- h1 : f x = f y\n  have h2 : x = y := hf h1\n  exact h2\n```\n\n```"
group_mul_inv,0,2,107,1.8,141.917,False,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\nexample (G : Type*) [Group G] (a : G) : a * a⁻¹ = 1 := by\n  group\n```
group_inv_inv,0,1,159,2.35,108.802,False,False,False,True,True,4,2,False,False,Sure! Here is the formal Lean 4 proof:\n\n```lean4\nimport Mathlib\nimport GroupTheory\n\ntheorem inv_inv_eq (G : Type*) [Group G] (a : G) : (a⁻¹)⁻¹ = a :=\n  rfl\n```
ring_mul_zero,1,3,631,7.96,32.18,True,True,False,True,True,10,2,False,False,"Here is the complete Lean 4 proof:\n\n```lean\nimport Mathlib\n\ntheorem ring_zero_mem (R : Type) [Ring R] (x : R) : x * 0 = 0 := by\n  simp\n```\n\nThis works because `x * 0 = 0` is one of the axioms of a ring. In fact, the definition of a `Ring` in mathlib expands into a type with these axioms. Also, the goal is just one of these concrete goals.\n\nIn mathlib, `x * 0 = 0` is proved from these axioms:\n\n``` logical\ntheorem :\nx * 0 = 0\n```\n\nAlso, the statement `x * 0 = 0` occurs in these concrete goals.\n\nThe complete Lean 4 proof is:\n\n```lean\nimport Mathlib\n\ntheorem ring_zero_mem (R : Type) [Ring R] (x : R) : x * 0 = 0 := by\n  simp\n```"
ring_distrib,1,3,144,2.28,112.454,True,True,False,True,True,2,1,True,False,"Sure, here is the Lean 4 code:\n```lean4\nimport Mathlib\n\ntheorem left_distributive_law (a b c : ℕ) : a * (b + c) = a * b + a * c := by\n  ring\n```"
binomial_sq,2,3,107,2.13,120.117,True,True,False,True,True,2,1,False,False,```lean4\nimport Mathlib\n\ntheorem algebra_272446 (a b : ℝ) : (a + b)^2 = a^2 + 2*a*b + b^2 := by \n  ring\n```
diff_of_squares,2,3,116,2.15,118.95,True,True,False,True,True,2,1,False,False,```lean\nimport Mathlib\n\nopen Real\n\ntheorem algebra_256057 (x y : ℝ) : (x - y) * (x + y) = x^2 - y^2 := by\n  ring\n```
choose_zero,0,2,122,1.63,157.371,False,True,False,True,True,6,2,False,False,```lean4\nimport Mathlib\nimport Lean\n\ntheorem Nat.choose_zero : Nat.choose n 0 = 1 := by\n  simp [Nat.choose_zero_right]\n```
gcd_comm,0,2,118,2.0,128.018,False,True,False,True,True,7,1,True,False,```lean4\nimport Mathlib\ntheorem Nat.gcd_comm (a b : ℕ) : Nat.gcd a b = Nat.gcd b a := by\n  rw [Nat.gcd_comm]\n  rfl\n```
gcd_self,1,3,133,2.02,126.709,True,True,False,True,True,6,1,True,False,```lean4\nimport Mathlib\n\ntheorem gcd_n_n_is_n (n : ℕ) : Nat.gcd n n = n := by\n  rw [show n = Nat.gcd n n by exact Nat.gcd_self n]\n```
deriv_x_squared,1,3,276,4.03,63.509,True,True,True,True,True,8,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\n\nopen Set\n\nnoncomputable def f := fun x : ℝ => (x ^ 2)\n\nnoncomputable def g := fun x : ℝ => (2 * x)\n\ntheorem hf : deriv f = g := by\n  funext x\n  simp [f, g, deriv_pow]\n  all_goals try aesop\n  all_goals try norm_num\n  all_goals try ring\n```"
linarith_simple,2,3,106,1.83,139.947,True,True,False,True,True,2,1,False,False,```lean4\nimport Mathlib\n\ntheorem linarith_example (a b : ℝ) (h : a < b) : a + 1 < b + 1 := by linarith\n```
