name,score,soft_score,char_count,wall_seconds,tok_per_sec,has_theorem,has_by,has_function,has_lean_keyword,has_lean_codeblock,lean_keyword_count,imports,unicode_nat,ends_with_keyword,output
zero_le,1,3,272,1.23,208.536,True,True,False,True,True,8,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem zero_le_n (n : ℕ) : 0 ≤ n := by\n  induction n with\n  | zero => exact Nat.zero_le_refl 0\n  | succ n ih =>\n    rw [Nat.succ_eq_add_one]\n    exact Nat.succ_le_succ ih\n```
lt_succ_self,1,3,225,1.07,238.323,True,True,False,True,True,5,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem less_than_succ (n : ℕ) : n < n + 1 := by\n  norm_num\n  <;> induction n with\n  | zero => rfl\n  | succ k ih => simp_all\n```
even_double,1,3,165,0.85,300.875,True,True,False,True,True,3,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem twice_is_even (n : ℕ) : Even (2 * n) := by\n  use n\n  rfl\n```
succ_inj,0,2,200,0.87,293.603,False,True,False,True,True,7,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem Nat.succ_injective : Function.Injective Nat.succ := by\n  intro n m h\n  exact Nat.succ_inj h\n```
list_length,0,2,162,0.79,323.435,True,False,False,True,True,4,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem length_compute (α : Type) : length [1,2,3] = 3 := rfl\n```"
list_append_length,1,3,227,0.92,279.367,True,True,False,True,True,4,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem list_concat_length (xs ys : List α) : (xs ++ ys).length = xs.length + ys.length := by\n  exact List.length_append xs ys\n```
list_reverse_reverse,1,2,271,1.01,252.391,False,True,False,True,True,4,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\nopen List\ntheorem xs.reverse.reverse (xs : List α) : xs.reverse.reverse = xs := by\n  induction xs with\n  | nil => rfl\n  | cons x xs ih =>\n    rw [reverse_cons, reverse_cons, reverse_append, reverse_singleton, append_singleton, ih]\n```"
list_map_append,1,2,273,1.32,194.136,False,True,False,True,True,7,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\nopen List\nlemma map_append_distrib {α β : Type} (f : α → β) (xs : List α) (ys : List α) :\n  (xs ++ ys).map f = xs.map f ++ ys.map f := by\n  induction xs with\n  | nil =>\n    simp\n  | cons x xs ih =>\n    simp [Map.map, ih]\n    <;> rfl\n```"
list_filter_def,1,2,177,0.87,294.071,False,False,True,True,True,1,0,False,False,```lean4\ndef filter (p : α → Bool) (xs : List α) : List α :=\n  match xs with\n  | [] => []\n  | x :: xs' =>\n    if p x then\n      x :: filter p xs'\n    else\n      filter p xs'\n```
and_comm,1,3,338,1.7,150.985,True,True,False,True,True,11,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem and_comm (P Q : Prop) : P ∧ Q ↔ Q ∧ P := by\n  apply Iff.intro\n  · intro h\n    have h1 : P := h.1\n    have h2 : Q := h.2\n    exact And.intro h2 h1\n  · intro h\n    have h1 : Q := h.1\n    have h2 : P := h.2\n    exact And.intro h2 h1\n```
or_comm,1,3,349,1.59,160.887,True,True,False,True,True,13,2,False,False,```lean\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem propDisjComm (P Q : Prop) : P ∨ Q ↔ Q ∨ P := by\n  apply Iff.intro\n  · intro h\n    cases h with\n    | inl h => right; exact h\n    | inr h => left; exact h\n  · intro h\n    cases h with\n    | inl h => right; exact h\n    | inr h => left; exact h\n```
double_negation,0,2,197,0.87,292.773,False,True,False,True,True,4,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem double_negation (P : Prop) [Decidable P] : ¬¬P ↔ P := by\n  apply Classical.propDecidable\n```
demorgan_or,2,3,428,1.99,128.656,True,True,False,True,True,17,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem demorgan_law (P Q : Prop) : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by\n  apply Iff.intro\n  ·\n    intro h\n    constructor\n    ·\n      intro hp\n      apply h\n      exact Or.inl hp\n    ·\n      intro hq\n      apply h\n      exact Or.inr hq\n  ·\n    rintro ⟨hp, hq⟩ h\n    cases h with\n    | inl hp' => exact hp hp'\n    | inr hq' => exact hq hq'\n```"
implication_chain,1,2,248,1.22,210.05,False,True,False,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem hypothetical_syllogism {P Q R : Prop} (h1 : P → Q) (h2 : Q → R) : P → R := by\n  intro p\n  have q : Q := h1 p\n  have r : R := h2 q\n  exact r\n```
id_injective,0,2,202,0.87,294.395,False,True,False,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem identity_injective {α : Type} : Function.Injective (id : α → α) := by\n  intro x y h\n  exact h\n```
comp_injective,0,2,290,1.3,196.231,False,True,False,True,True,8,1,False,False,```lean4\nimport Mathlib\n\ntheorem Function.Injective.comp {α β γ : Type*} (f : α → β) (g : β → γ)\n    (hf : Function.Injective f) (hg : Function.Injective g) :\n    Function.Injective (g ∘ f) := by\n  intro x y hxy\n  simp only [Function.comp_apply] at hxy\n  apply hf\n  apply hg\n  exact hxy\n```
group_mul_inv,0,2,129,0.71,359.957,False,True,False,True,True,4,1,False,False,```lean4\nimport Mathlib\n\ntheorem mul_inv_self_eq_one {G : Type*} [Group G] (a : G) : a * a⁻¹ = 1 := by\n  exact mul_inv_self a\n```
group_inv_inv,1,3,141,0.79,325.957,True,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem (a : G) : (a⁻¹)⁻¹ = a := by simp\n```
ring_mul_zero,0,2,99,0.62,409.757,False,True,False,True,True,4,1,False,False,```lean4\nimport Mathlib\n\ntheorem mul_zero (R : Type*) [Ring R] (a : R) : a * 0 = 0 := by\n  simp\n```
ring_distrib,0,2,138,0.83,309.522,False,True,False,True,True,3,1,False,False,```lean4\nimport Mathlib\nlemma left_distributive_law (R : Type) [Ring R] (a b c : R) : a * (b + c) = a * b + a * c := by\n  rw [mul_add]\n```
binomial_sq,1,2,186,1.07,238.592,False,True,False,True,True,2,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem algebra_3148 {a b : ℝ} : (a + b) ^ 2 = a ^ 2 + 2 * a * b + b ^ 2 := by\n  ring\n```
diff_of_squares,2,3,190,1.08,236.614,True,True,False,True,True,3,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem algebra_13698 : ∀ x y : ℝ, (x - y) * (x + y) = x^2 - y^2 := by\n  intro x y\n  ring\n```"
choose_zero,1,3,180,0.87,294.861,True,True,False,True,True,5,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem zero_combination (n : ℕ) : Nat.choose n 0 = 1 := by\n  simp [Nat.choose]\n```
gcd_comm,0,2,190,0.96,267.248,False,True,False,True,True,7,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem Nat.gcd_comm (a b : ℕ) : Nat.gcd a b = Nat.gcd b a := by\n  exact Nat.gcd_comm a b\n```
gcd_self,1,3,173,0.84,304.767,True,True,False,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem gcd_self (n : Nat) : Nat.gcd n n = n := by\n  simp [Nat.gcd_comm]\n```
deriv_x_squared,0,3,185,0.93,274.295,False,True,True,True,True,4,2,False,False,```lean\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem derivative_sq {x : ℝ} : deriv (fun y => y^2) x = 2*x := by\n  simp [deriv_pow]\n```
linarith_simple,1,2,188,1.02,251.378,False,True,False,True,True,2,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem add_one_lt_add_one_of_lt {a b : ℝ} (h : a < b) : a + 1 < b + 1 := by\n  linarith\n```
