name,score,soft_score,char_count,wall_seconds,tok_per_sec,has_theorem,has_by,has_function,has_lean_keyword,has_lean_codeblock,lean_keyword_count,imports,unicode_nat,ends_with_keyword,output
demorgan_or,2,3,452,6.48,39.504,True,True,False,True,True,19,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem de_morgan_law : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by\n  apply Iff.intro\n  · intro h\n    constructor\n    · intro hp\n      apply h\n      left\n      exact hp\n    · intro hq\n      apply h\n      right\n      exact hq\n  · intro h\n    intro h2\n    cases h2 with\n    | inl hp =>\n      have ¬p := h.1\n      exfalso\n      apply ¬p\n      exact hp\n    | inr hq =>\n      have ¬q := h.2\n      exfalso\n      apply ¬q\n      exact hq\n```
implication_chain,1,2,216,3.06,83.787,False,True,False,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem hypothetical_syllogism {P Q R : Prop} (h1 : P → Q) (h2 : Q → R) : P → R := by\n  intro h3\n  exact h2 (h1 h3)\n```
id_injective,0,3,124,1.6,160.108,False,True,True,True,True,6,1,False,False,```lean4\nimport Mathlib\n\ntheorem id_injective {α : Type} : Function.Injective (fun x => x) := by\n  intro x y h\n  exact h\n```
comp_injective,0,2,259,3.48,73.589,False,True,False,True,True,7,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem Function.comp_injective {X Y Z : Type} (f : X → Y) (g : Y → Z)\n    (hf : Function.Injective f) (hg : Function.Injective g) :\n    Function.Injective (g ∘ f) := by\n  intro x₁ x₂ h\n  apply hf\n  apply hg\n  exact h\n```
group_mul_inv,0,2,183,2.67,95.747,False,True,False,True,True,3,1,False,False,Here is the Lean 4 code proving that a * a⁻¹ = 1 in a group:\n\n```lean4\nimport Mathlib\n\ntheorem mul_inv_self {G : Type*} [Group G] (a : G) : a * a⁻¹ = 1 := by\n  rw [mul_inv_cancel]\n```
group_inv_inv,0,2,156,2.65,96.584,False,True,False,True,True,4,1,False,False,"```lean4\nimport Mathlib\n\nlemma algebra_2103 {G : Type*} [Group G] (a : G) : (a⁻¹)⁻¹ = a := by\n  rw [inv_eq_iff_mul_eq_one, inv_eq_iff_mul_eq_one]\n  simp\n```"
ring_mul_zero,0,2,115,1.8,141.932,False,True,False,True,True,3,1,False,False,```lean4\nimport Mathlib\n\ntheorem mul_zero_eq_zero (R : Type) [Ring R] (a : R) : a * 0 = 0 := by\n  rw [mul_zero]\n```
ring_distrib,0,2,147,2.36,108.469,False,True,False,True,True,3,1,False,False,```lean4\nimport Mathlib\n\ntheorem left_distributive_law_in_any_ring {R : Type} [Ring R] (a b c : R) :\n  a * (b + c) = a * b + a * c := by\n  ring\n```
binomial_sq,2,3,187,2.94,87.053,True,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Mathlib.Tactic\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem algebra_206861 (a b : ℝ) : (a + b)^2 = a^2 + 2*a*b + b^2 := by\n  ring\n```
diff_of_squares,1,1,46,0.89,287.306,False,False,False,True,True,1,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\nring\n```
choose_zero,0,2,185,2.42,105.924,False,True,False,True,True,6,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem Nat.choose_zero (n : ℕ) : Nat.choose n 0 = 1 := by\n  exact Nat.choose_zero n\n```
gcd_comm,0,2,127,1.97,130.04,False,True,False,True,True,7,2,True,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem Nat.gcd_comm (a b : ℕ) : Nat.gcd a b = Nat.gcd b a := by\n  apply Nat.gcd_comm\n```
gcd_self,0,2,117,1.62,158.195,False,True,False,True,True,6,2,False,False,```lean4\nimport Mathlib\nimport Lean4\n\ntheorem Nat.gcd_self (n : Nat) : Nat.gcd n n = n := by\n  apply Nat.gcd_self\n```
deriv_x_squared,1,3,166,2.4,106.611,True,True,True,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\nopen Real Set\n\ntheorem derivative_of_square : deriv (fun x : ℝ => x^2) = fun x : ℝ => 2 * x := by\n  ext x\n  simp [deriv_pow]\n```
linarith_simple,1,2,125,2.13,120.228,False,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Mathlib.Tactic\ntheorem less_add_one {a b : ℝ} (h : a < b) : a + 1 < b + 1 := by\n  linarith\n```
