name,score,soft_score,char_count,wall_seconds,tok_per_sec,has_theorem,has_by,has_function,has_lean_keyword,has_lean_codeblock,lean_keyword_count,imports,unicode_nat,ends_with_keyword,output
list_filter_def,1,2,158,2.16,118.341,False,False,True,True,True,1,0,False,False,```lean4\ndef filter (p : α → Bool) (xs : List α) : List α :=\n  match xs with\n  | []     => []\n  | x :: xs => if p x then x :: filter p xs else filter p xs\n```
and_comm,2,3,197,2.91,88.012,True,True,False,True,True,10,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen Aesop\ntheorem and_comm (P Q : Prop) : P ∧ Q ↔ Q ∧ P := by\n  constructor\n  · intro h\n    exact And.intro h.2 h.1\n  · intro h\n    exact And.intro h.2 h.1\n```
or_comm,1,3,264,3.81,67.128,True,True,False,True,True,13,1,False,False,```lean\nimport Mathlib\n\ntheorem or_comm (P Q : Prop) : P ∨ Q ↔ Q ∨ P := by\n  apply Iff.intro\n  intro h\n  cases h with\n  | inl hp => right; exact hp\n  | inr hq => left; exact hq\n  intro h\n  cases h with\n  | inl hq => right; exact hq\n  | inr hp => left; exact hp\n```
double_negation,0,2,201,3.03,84.583,False,True,False,True,True,6,1,False,False,"```lean4\nimport Mathlib\n\ntheorem notnotP {P : Prop} [Decidable P] : ¬¬P ↔ P := by\n  cases (Classical.em P) with\n  | inl hP =>\n    simp only [not_not, hP]\n  | inr hnP =>\n    simp only [not_neg, hnP]\n```"
demorgan_or,1,3,333,4.9,52.258,True,True,False,True,True,19,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\ntheorem de_morgan_law : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by\n  apply Iff.intro\n  · intro h\n    apply And.intro\n    · intro hp\n      apply h\n      apply Or.inl\n      exact hp\n    · intro hq\n      apply h\n      apply Or.inr\n      exact hq\n  · intro h\n    intro h1\n    rcases h with ⟨h1, h2⟩\n    exact h1 h1\n```"
implication_chain,1,2,227,3.21,79.753,False,True,False,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem Lean4_implies_trans {P Q R : Prop} (h1 : P → Q) (h2 : Q → R) : P → R := by\n  intro hp\n  have hq := h1 hp\n  exact h2 hq\n```
id_injective,0,3,130,1.69,151.859,False,True,True,True,True,6,1,False,False,```lean4\nimport Mathlib\n\ntheorem id_injective {α : Type _} : Function.Injective (fun x : α => x) := by\n  intro x y h\n  exact h\n```
comp_injective,0,2,208,2.79,91.801,False,False,True,True,True,4,1,False,False,```lean\nimport Mathlib\n\ntheorem Injective.comp {α β γ : Type*} (f : α → β) (g : β → γ)\n    [hf : Function.Injective f] [hg : Function.Injective g] :\n    Function.Injective (g ∘ f) := fun x y h ↦ hf (hg h)\n```
group_mul_inv,0,2,272,3.78,67.736,False,True,False,True,True,6,2,False,False,Sure! Here is the formal statement in Lean 4:\n```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem group_mul_inv_cancel {G : Type} [Group G] (x : G) :\n  x * x⁻¹ = 1 ∧ x⁻¹ * x = 1 := by\n  constructor\n  . simp\n  . simp\n```
group_inv_inv,0,2,137,2.28,112.239,False,True,False,True,True,4,1,False,False,```lean4\nimport Mathlib\n\nlemma inverse_of_inverse_eq {G : Type} [Group G] (a : G) : (a⁻¹)⁻¹ = a := by\n  rw [inv_eq_iff_eq_inv]\n  simp\n```
ring_mul_zero,0,2,111,1.77,145.026,False,True,False,True,True,3,1,False,False,```lean4\nimport Mathlib\n\nlemma ring_mul_zero (R : Type*) [Ring R] (a : R) : a * 0 = 0 := by\n  rw [mul_zero]\n```
ring_distrib,0,2,212,3.05,84.046,False,True,False,True,True,3,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem left_distributive {R : Type*} [Ring R] (a b c : R) :\n  a * (b + c) = a * b + a * c := by\n  rw [mul_add]\n```
binomial_sq,2,3,120,2.21,115.898,True,True,False,True,True,2,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem algebraic_16235 (a b : ℝ) : (a + b)^2 = a^2 + 2*a*b + b^2 := by\n  ring\n```
diff_of_squares,2,3,103,2.0,127.935,True,True,False,True,True,2,1,False,False,```lean\nimport Mathlib\n\nlemma algebra_248523 (x y : ℝ) : (x - y) * (x + y) = x^2 - y^2 := by\n  ring\n```
choose_zero,1,3,706,10.05,25.465,True,True,False,True,False,25,2,False,False," Nat.choose n 0 = 1 for any n, is proven in Lean 4 by induction over n.\n\nThe base case is n = 0, Nat.choose 0 0 = 1.\nNat.choose 0 0 is defined to be 1.\n\nFor the induction step, assume Nat.choose k 0 = 1.\nWe need to show Nat.choose (k + 1) 0 = 1.\n\nNat.choose (k + 1) 0 = 1 by definition.\nNat.choose k 0 = 1 by the induction hypothesis.\nThe theorem holds over all natural numbers.\n\nThe code is:\n\n```tactics\nimport Mathlib\nimport Aesop\n\ntheorem h : Nat.choose n 0 = 1 := by\n  induction n with\n  | zero =>\n    simp [Nat.choose]\n```\n\nFor the induction step, we need to show Nat.choose (k + 1) 0 = 1.\n\n```tactics\n| succ k ih =>\n  simp [Nat.choose] at ih ⊢\n```\n\nThe goal is Nat.choose (k + 1) 0 = 1.\nNat.choose (k"
gcd_comm,0,2,124,2.04,125.659,False,True,False,True,True,6,2,True,False,```lean4\nimport Mathlib\nimport Aesop\n\nlemma Nat.gcd_comm (a b : ℕ) : Nat.gcd a b = Nat.gcd b a := by\n  rw [Nat.gcd_comm]\n```
gcd_self,0,2,123,1.89,135.61,False,True,False,True,True,6,2,True,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem Nat.gcd_self (n : ℕ) : Nat.gcd n n = n := by\n  rw [Nat.gcd_eq_left]\n  rfl\n```
deriv_x_squared,1,3,320,4.97,51.506,True,True,True,True,True,6,2,False,False, ```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators Real Nat Topology Rat\ntheorem fun_deriv (f : ℝ → ℝ) (hf : f = fun x => x^2) (g : ℝ → ℝ) (hg : g = fun x => 2*x) :\n  deriv f = g := by\n  rw [hf] at *\n  ext x\n  simp [deriv_pow'']\n  all_goals try { assumption }\n  all_goals try { aesop }\n  all_goals try { tauto }\n```
linarith_simple,1,2,200,2.78,92.034,False,True,False,True,True,2,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem explicit_comparison_generalization {a b : ℝ} (hab : a < b) : a + 1 < b + 1 := by\n  linarith\n```
