name,score,soft_score,char_count,wall_seconds,tok_per_sec,has_theorem,has_by,has_function,has_lean_keyword,has_lean_codeblock,lean_keyword_count,imports,unicode_nat,ends_with_keyword,output
lt_succ_self,1,3,128,1.95,131.599,True,True,False,True,True,6,1,False,False,```lean\nimport Mathlib\n\ntheorem Nat_lt_add_one (n : Nat) : n < n + 1 := by\n  apply Nat.lt_succ_iff.mpr\n  exact Nat.lt_refl n\n```
even_double,1,3,126,2.09,122.42,True,True,False,True,False,5,1,True,False,```tactics\nimport Mathlib.Data.Nat.Parity\n\ntheorem two_mul_is_even (n : ℕ) : Even (2 * n) := by\n  rw [Nat.even_mul]\n  simp\n```
succ_inj,1,3,474,7.45,34.353,True,True,False,True,True,12,6,True,False,"```lean4\nimport Mathlib\nimport Aesop\nopen Nat\ntheorem succ_injective : ∀ n m : ℕ, (n + 1 = m + 1) → (n = m) := by\n  intro n m h\n  cases' h with _ _ h <;> try\n    aesop\n```\n```lean4\nimport Mathlib\nimport Aesop\nopen Nat\ntheorem succ_injective : ∀ n m : ℕ, (n + 1 = m + 1) → (n = m) := by\n  exact Nat.add_left_cancel_iff.mp\n```\n```lean4\nimport Mathlib\nimport Aesop\nopen Nat\ntheorem succ_injective : ∀ n m : ℕ, (n + 1 = m + 1) → (n = m) := by\n  exact Nat.add_left_cancel_iff\n```"
list_length,1,2,77,1.35,190.233,False,False,True,True,True,1,0,False,False,```lean4\ndef length : List α → Nat\n  | [] => 0\n  | _::xs => 1 + length xs\n```
list_append_length,2,3,240,2.82,90.898,True,True,False,True,True,7,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\nvariable {α : Type}\n\nlemma append_length (xs ys : List α) :\n  (xs ++ ys).length = xs.length + ys.length := by\n  induction xs with\n  | nil => simp\n  | cons x xs ih =>\n    simp [List.length]\n    omega\n```
list_reverse_reverse,2,3,189,2.32,110.56,True,True,False,True,True,5,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\nopen List\ntheorem reverse_reverse (xs : List α) : xs.reverse.reverse = xs := by\n  induction' xs with h t\n  simp [reverse]\n  simp [reverse, h]\n  done\n```"
list_map_append,2,3,395,5.46,46.868,True,True,False,True,True,17,1,False,False,"```lean4\nimport Lean\n\nlemma map_append_distrib (f : α → β) (xs : List α) (ys : List α) :\n    (xs ++ ys).map f = xs.map f ++ ys.map f := by\n  induction xs with\n  | nil => rfl\n  | cons h t ih =>\n    rw [cons_append, List.map]\n    simp only [List.cons.injEq]\n    apply And.intro\n    · apply And.intro\n      rfl\n      apply List.cons.injEq.mpr\n      rfl\n    · apply List.cons.injEq.mpr\n      rfl\n```"
list_filter_def,1,2,485,5.33,48.049,False,False,True,True,True,6,0,False,False,"Here is the Lean 4 code for the `filter` function:\n\n```lean4\ndef filter (p : α → Bool) (xs : List α) : List α :=\n  match xs with\n  | [] => []\n  | x :: xs =>\n    if p x then x :: filter p xs\n    else filter p xs\n```\n\nAlternatively, you could use the more concise form leveraging `List.filter` if you're allowed to use it:\n\n```lean4\ndef filter (p : α → Bool) : List α → List α := List.filter\n```\n\nBut assuming the task requires a recursive definition, the first form is more appropriate."
and_comm,0,2,191,3.02,84.894,False,True,False,True,True,11,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\n\ntheorem and_comm {P Q : Prop} : P ∧ Q ↔ Q ∧ P := by\n  apply Iff.intro\n  · intro h\n    exact ⟨h.right, h.left⟩\n  · intro h\n    exact ⟨h.right, h.left⟩\n```"
or_comm,1,3,335,4.84,52.928,True,True,False,True,True,12,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem disjunction_comm : P ∨ Q ↔ Q ∨ P := by\n  apply Iff.intro\n  intro h\n  cases h with\n  | inl hp => exact Or.inr hp\n  | inr hq => exact Or.inl hq\n  intro h\n  cases h with\n  | inl hq => exact Or.inr hq\n  | inr hp => exact Or.inl hp\n```
double_negation,0,2,297,3.72,68.853,False,True,False,True,True,14,1,False,False,```lean4\nimport Mathlib\n\nleorem negneg (P : Prop) [Decidable P] : ¬¬P ↔ P := by\n  apply Iff.intro\n  · intro h\n    apply Classical.byContradiction\n    intro h'\n    exfalso\n    apply h\n    exact h'\n  · intro h\n    apply Classical.byContradiction\n    intro h'\n    exfalso\n    apply h'\n    exact h\n```
demorgan_or,2,3,413,6.25,40.946,True,True,False,True,True,18,2,False,False,```lean4\nimport Mathlib\nimport Aesop\n\n-- Prove De Morgan's law: ¬(P ∨ Q) ↔ ¬P ∧ ¬Q\ntheorem de_morgan_law (P Q : Prop) : ¬(P ∨ Q) ↔ ¬P ∧ ¬Q := by\n  apply Iff.intro\n  · intro h\n    constructor\n    · intro hp\n      exact h (Or.inl hp)\n    · intro hq\n      exact h (Or.inr hq)\n  · intro h\n    · cases h with | intro hp hq =>\n      intro h\n      cases h with\n      | inl h => exact hp h\n      | inr h => exact hq h\n```
implication_chain,1,2,144,2.47,103.686,False,True,False,True,True,7,1,False,False,```lean4\nimport Mathlib\n\ntheorem proof_2656 {P Q R : Prop} (h₁ : P → Q) (h₂ : Q → R) : P → R := by\n  intro h\n  apply h₂\n  apply h₁\n  apply h\n```
id_injective,0,2,143,1.78,144.066,False,True,False,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen Aesop\ntheorem identity_injective {α : Type} : Function.Injective id := by\n  intro x y h\n  exact h\n```
comp_injective,0,3,240,3.4,75.212,False,True,True,True,True,8,1,False,False,```lean4\nimport Mathlib\n\nlemma comp_inj {α β γ : Type} (f : α → β) (g : β → γ)\n    (hf : Function.Injective f) (hg : Function.Injective g) :\n    Function.Injective (fun x => g (f x)) := by\n  intro a₁ a₂ h\n  apply hf\n  apply hg\n  exact h\n```
group_mul_inv,0,2,109,1.88,135.821,False,True,False,True,True,4,1,False,False,```lean\nimport Mathlib\n\ntheorem group_mul_inv {G : Type u_1} [Group G] (a : G) : a * a⁻¹ = 1 := by\n  simp\n```
group_inv_inv,0,2,122,2.14,119.633,False,True,False,True,True,4,1,False,False,```lean4\nimport Mathlib\n\nexample {G : Type*} [Group G] (a : G) : (a⁻¹)⁻¹ = a := by\n  rw [inv_eq_iff_mul_eq_one]\n  simp\n```
ring_mul_zero,0,2,114,1.96,130.871,False,True,False,True,True,4,1,False,False,```lean4\nimport Mathlib\n\ntheorem theorem_233497 (R : Type*) [Ring R] (a : R) : a * 0 = 0 := by\n  rw [mul_zero]\n```
ring_distrib,1,3,159,2.38,107.668,True,True,False,True,True,3,1,False,False,```lean4\nimport Mathlib\n\nopen Ring\n\nvariable {R : Type*} [Ring R] {a b c : R}\n\ntheorem left_distributive : a * (b + c) = a * b + a * c := by\n  rw [mul_add]\n```
binomial_sq,2,3,146,2.55,100.294,True,True,False,True,True,2,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\ntheorem algebra_149660 (a b : ℝ) : (a + b)^2 = a^2 + 2*a*b + b^2 := by\n  ring\n```
diff_of_squares,2,3,193,3.18,80.587,True,True,False,True,True,3,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem algebra_192737 : ∀ (x y : ℝ), (x - y) * (x + y) = x^2 - y^2 := by\n  intro x y\n  ring\n```"
choose_zero,0,2,119,1.91,134.01,False,True,False,True,True,6,2,True,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem Nat.choose_n_0 (n : ℕ) : Nat.choose n 0 = 1 := by\n  simp [Nat.choose]\n```
gcd_comm,0,1,47,0.86,296.945,False,False,False,True,True,3,1,False,False,```lean4\nimport Mathlib\n\nexact Nat.gcd_comm\n```
gcd_self,1,3,191,2.59,98.909,True,True,False,True,True,5,2,True,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem gcd_self (n : ℕ) : Nat.gcd n n = n := by\n  simp [Nat.gcd_eq_right]\n#check gcd_self\n```
deriv_x_squared,1,3,236,3.14,81.616,True,True,True,True,True,5,2,False,False,```lean4\nimport Mathlib\nimport Aesop\nopen BigOperators\nopen Real\nopen Nat\nopen Topology\nopen Rat\ntheorem derivative_of_square : deriv (fun x : ℝ => x^2) = fun x : ℝ => 2*x := by\n  ext x\n  simp [deriv_pow]\n#check derivative_of_square\n```
linarith_simple,2,3,121,2.15,119.08,True,True,False,True,True,3,2,False,False,"```lean4\nimport Mathlib\nimport Aesop\n\ntheorem step1 : ∀ a b : ℝ, a < b → a + 1 < b + 1 := by\n  intro a b h\n  linarith\n```"
