name,score,soft_score,char_count,wall_seconds,tok_per_sec,has_theorem,has_by,has_function,has_lean_keyword,has_lean_codeblock,lean_keyword_count,imports,unicode_nat,ends_with_keyword,output
group_inv_inv,0,2,107,1.91,133.942,False,True,False,True,True,3,1,False,False,```lean4\nimport Mathlib\n\nlemma inv_inv {G : Type*) [Group G] (a : G) : (a⁻¹)⁻¹ = a := by\n  rw [inv_inv]\n```
ring_mul_zero,0,2,216,3.07,83.509,False,True,False,True,True,4,3,False,False,"Sure! Here's the proof:\n\n```lean4\nimport Mathlib\nimport Lean 4 (using Mathlib) that in any ring, a * 0 = 0.\n```lean4\nimport Mathlib\n\ntheorem mul_zero (R : Type*) [Ring R] (a : R) : a * 0 = 0 := by\n  rw [mul_zero]\n```"
ring_distrib,0,2,128,2.04,125.745,False,True,False,True,True,3,1,False,False,```lean4\nimport Mathlib\n\nlemma left_distributive (R : Type*) [Ring R] (a b c : R) : a * (b + c) = a * b + a * c := by\n  ring\n```
binomial_sq,2,3,114,2.0,127.988,True,True,False,True,True,2,2,False,False,```lean\nimport Mathlib\nimport Aesop\n\nopen Real\n\nexample (a b : ℝ) : (a + b)^2 = a^2 + 2*a*b + b^2 := by\n  ring\n```
diff_of_squares,2,3,117,2.0,128.03,True,True,False,True,True,3,2,False,False,```lean\nimport Mathlib\nimport Mathlib.Tactic.Ring\n\nexample (x y : ℝ) : (x - y) * (x + y) = x^2 - y^2 := by\n  ring\n```
choose_zero,0,2,112,1.73,147.879,False,True,False,True,True,5,2,True,False,```lean4\nimport Mathlib\nimport Aesop\n\ntheorem Nat.choose_zero_right (n : ℕ) : Nat.choose n 0 = 1 := by\n  rfl\n```
gcd_comm,0,2,217,2.82,90.814,False,True,False,True,True,10,2,True,False,Here is the Lean 4 code proving that `Nat.gcd` is commutative:\n\n```lean\nimport Mathlib.Nat.gcd\nimport Mathlib.Tactic.basic\n\ntheorem Nat.gcd_comm {a b : ℕ} : Nat.gcd a b = Nat.gcd b a := by\n  exact Nat.gcd_comm a b\n```
gcd_self,0,2,95,1.58,161.673,False,True,False,True,True,5,1,True,False,```lean4\nimport Mathlib\n\ntheorem Nat.gcd_n_n (n : ℕ) : Nat.gcd n n = n := by\n  rw [Nat.gcd]\n```
deriv_x_squared,1,3,156,2.39,106.952,True,True,True,True,True,6,1,False,False,```lean4\nimport Mathlib\nopen Real\n\nlemma derivative_of_x_sq : deriv (fun x : ℝ => x ^ 2) = fun x : ℝ => 2 * x := by\n  funext x\n  simp [deriv_pow]\n  ring\n```
linarith_simple,2,3,92,1.74,146.885,True,True,False,True,True,2,1,False,False,```lean4\nimport Mathlib\n\nexample (a b : ℝ) (h : a < b) : a + 1 < b + 1 := by \n  linarith\n```
